SaleID,DateTime,MachineID,LocationID,ProductID,ProductName,Category,Price,Quantity,TotalLine,PaymentType,Route,Region,City,Zone
S00855,2024-12-27 00:25:00,MAQ012,CLIENTE048,P010,Chocolate,Snack,1700,2,3400,Tarjeta,Ruta E,Araucanía,Temuco,Sur
S00856,2024-03-15 10:04:00,MAQ002,CLIENTE012,P008,Energética,Bebida,1600,2,3200,Efectivo,Ruta A,Valparaíso,Viña del Mar,Costa
S00857,2024-11-12 13:15:00,MAQ002,CLIENTE047,P002,Pepsi,Bebida,1100,3,3300,Efectivo,Ruta C,Valparaíso,Viña del Mar,Costa
S00858,2024-08-06 09:08:00,MAQ008,CLIENTE002,P006,Galletas,Snack,1000,1,1000,Efectivo,Ruta A,Región Metropolitana,Santiago,Centro
S00859,2024-02-27 01:56:00,MAQ003,CLIENTE041,P003,Agua Mineral,Bebida,900,3,2700,Tarjeta,Ruta D,Araucanía,Temuco,Sur
S00860,2024-12-13 08:15:00,MAQ007,CLIENTE034,P005,Barra de Cereal,Snack,800,1,800,QR,Ruta E,Biobío,Concepción,Sur
S00861,2024-07-15 00:19:00,MAQ010,CLIENTE035,P007,Café en lata,Bebida,1300,1,1300,Efectivo,Ruta B,Biobío,Concepción,Sur
S00862,2024-06-07 18:57:00,MAQ018,CLIENTE034,P002,Pepsi,Bebida,1100,2,2200,Tarjeta,Ruta E,Antofagasta,Antofagasta,Norte
S00863,2024-11-22 16:06:00,MAQ006,CLIENTE003,P006,Galletas,Snack,1000,2,2000,Efectivo,Ruta C,Región Metropolitana,Santiago,Centro
S00864,2024-09-04 13:56:00,MAQ009,CLIENTE013,P005,Barra de Cereal,Snack,800,2,1600,Efectivo,Ruta B,Biobío,Concepción,Sur
S00865,2024-07-12 20:45:00,MAQ011,CLIENTE036,P007,Café en lata,Bebida,1300,2,2600,Tarjeta,Ruta E,Valparaíso,Viña del Mar,Costa
S00866,2024-04-08 23:06:00,MAQ019,CLIENTE038,P002,Pepsi,Bebida,1100,2,2200,Tarjeta,Ruta C,Antofagasta,Antofagasta,Norte
S00867,2024-11-02 01:46:00,MAQ020,CLIENTE017,P009,Jugo Natural,Bebida,1400,2,2800,QR,Ruta C,Antofagasta,Antofagasta,Norte
S00868,2024-04-26 20:01:00,MAQ012,CLIENTE036,P006,Galletas,Snack,1000,1,1000,Efectivo,Ruta C,Araucanía,Temuco,Sur
S00869,2024-03-10 21:24:00,MAQ012,CLIENTE008,P002,Pepsi,Bebida,1100,2,2200,Tarjeta,Ruta C,Región Metropolitana,Santiago,Centro
S00870,2024-10-29 11:15:00,MAQ009,CLIENTE004,P002,Pepsi,Bebida,1100,1,1100,Efectivo,Ruta A,Biobío,Concepción,Sur
S00871,2024-04-19 08:30:00,MAQ010,CLIENTE039,P003,Agua Mineral,Bebida,900,1,900,Tarjeta,Ruta D,Araucanía,Temuco,Sur
S00872,2024-04-04 17:23:00,MAQ008,CLIENTE037,P005,Barra de Cereal,Snack,800,2,1600,Efectivo,Ruta B,Antofagasta,Antofagasta,Norte
S00873,2024-02-02 04:24:00,MAQ002,CLIENTE029,P003,Agua Mineral,Bebida,900,2,1800,Efectivo,Ruta A,Araucanía,Temuco,Sur
S00874,2024-10-02 10:52:00,MAQ004,CLIENTE040,P003,Agua Mineral,Bebida,900,3,2700,QR,Ruta C,Región Metropolitana,Santiago,Centro
S00875,2024-10-17 13:58:00,MAQ011,CLIENTE032,P006,Galletas,Snack,1000,2,2000,QR,Ruta E,Valparaíso,Viña del Mar,Costa
S00876,2024-07-07 06:42:00,MAQ018,CLIENTE008,P004,Papas Fritas,Snack,1500,1,1500,Efectivo,Ruta A,Antofagasta,Antofagasta,Norte
S00877,2024-11-14 10:06:00,MAQ014,CLIENTE022,P001,Coca-Cola,Bebida,1200,2,2400,QR,Ruta C,Biobío,Concepción,Sur
S00878,2024-01-27 14:39:00,MAQ006,CLIENTE010,P009,Jugo Natural,Bebida,1400,3,4200,Tarjeta,Ruta A,Antofagasta,Antofagasta,Norte
S00879,2024-08-02 05:28:00,MAQ002,CLIENTE043,P006,Galletas,Snack,1000,2,2000,Tarjeta,Ruta A,Araucanía,Temuco,Sur
S00880,2024-05-16 23:46:00,MAQ004,CLIENTE032,P009,Jugo Natural,Bebida,1400,1,1400,Tarjeta,Ruta C,Valparaíso,Viña del Mar,Costa
S00881,2024-04-14 20:37:00,MAQ007,CLIENTE034,P006,Galletas,Snack,1000,1,1000,Efectivo,Ruta C,Araucanía,Temuco,Sur
S00882,2024-05-15 12:08:00,MAQ012,CLIENTE008,P001,Coca-Cola,Bebida,1200,2,2400,Efectivo,Ruta A,Araucanía,Temuco,Sur
S00883,2024-03-23 01:39:00,MAQ008,CLIENTE044,P006,Galletas,Snack,1000,2,2000,QR,Ruta E,Biobío,Concepción,Sur
S00884,2024-04-12 05:39:00,MAQ006,CLIENTE002,P001,Coca-Cola,Bebida,1200,2,2400,QR,Ruta A,Antofagasta,Antofagasta,Norte
S00885,2024-06-13 02:10:00,MAQ007,CLIENTE014,P001,Coca-Cola,Bebida,1200,3,3600,Tarjeta,Ruta C,Biobío,Concepción,Sur
S00886,2024-12-20 10:01:00,MAQ002,CLIENTE009,P002,Pepsi,Bebida,1100,3,3300,QR,Ruta C,Valparaíso,Viña del Mar,Costa
S00887,2024-09-15 08:05:00,MAQ013,CLIENTE015,P002,Pepsi,Bebida,1100,2,2200,QR,Ruta D,Región Metropolitana,Santiago,Centro
S00888,2024-09-01 10:30:00,MAQ014,CLIENTE004,P008,Energética,Bebida,1600,3,4800,QR,Ruta E,Biobío,Concepción,Sur
S00889,2024-01-14 16:13:00,MAQ003,CLIENTE001,P007,Café en lata,Bebida,1300,2,2600,Efectivo,Ruta E,Valparaíso,Viña del Mar,Costa
S00890,2024-07-21 10:20:00,MAQ008,CLIENTE020,P007,Café en lata,Bebida,1300,3,3900,Tarjeta,Ruta C,Antofagasta,Antofagasta,Norte
S00891,2024-06-08 09:31:00,MAQ002,CLIENTE007,P009,Jugo Natural,Bebida,1400,1,1400,QR,Ruta A,Región Metropolitana,Santiago,Centro
S00892,2024-04-05 15:06:00,MAQ004,CLIENTE040,P009,Jugo Natural,Bebida,1400,2,2800,Tarjeta,Ruta A,Biobío,Concepción,Sur
S00893,2024-02-16 17:14:00,MAQ010,CLIENTE033,P009,Jugo Natural,Bebida,1400,1,1400,QR,Ruta E,Región Metropolitana,Santiago,Centro
S00894,2024-05-22 02:53:00,MAQ010,CLIENTE027,P002,Pepsi,Bebida,1100,2,2200,Efectivo,Ruta E,Antofagasta,Antofagasta,Norte
S00895,2024-01-05 12:25:00,MAQ009,CLIENTE002,P008,Energética,Bebida,1600,2,3200,QR,Ruta D,Antofagasta,Antofagasta,Norte
S00896,2024-07-21 03:54:00,MAQ009,CLIENTE014,P004,Papas Fritas,Snack,1500,1,1500,Efectivo,Ruta C,Región Metropolitana,Santiago,Centro
S00897,2024-12-08 03:04:00,MAQ006,CLIENTE004,P004,Papas Fritas,Snack,1500,1,1500,QR,Ruta C,Biobío,Concepción,Sur
S00898,2024-02-02 11:14:00,MAQ017,CLIENTE043,P008,Energética,Bebida,1600,1,1600,QR,Ruta A,Región Metropolitana,Santiago,Centro
S00899,2024-09-15 18:52:00,MAQ012,CLIENTE019,P009,Jugo Natural,Bebida,1400,3,4200,QR,Ruta C,Antofagasta,Antofagasta,Norte
S00900,2024-04-04 05:34:00,MAQ019,CLIENTE022,P003,Agua Mineral,Bebida,900,3,2700,Tarjeta,Ruta B,Región Metropolitana,Santiago,Centro
S00901,2024-02-20 02:05:00,MAQ001,CLIENTE045,P006,Galletas,Snack,1000,3,3000,QR,Ruta B,Región Metropolitana,Santiago,Centro
S00902,2024-06-25 20:01:00,MAQ019,CLIENTE018,P007,Café en lata,Bebida,1300,1,1300,QR,Ruta E,Araucanía,Temuco,Sur
S00903,2024-11-26 12:33:00,MAQ006,CLIENTE021,P003,Agua Mineral,Bebida,900,3,2700,Efectivo,Ruta D,Biobío,Concepción,Sur
S00904,2024-04-01 20:41:00,MAQ017,CLIENTE035,P006,Galletas,Snack,1000,1,1000,Efectivo,Ruta D,Región Metropolitana,Santiago,Centro
S00905,2024-05-14 03:40:00,MAQ010,CLIENTE036,P003,Agua Mineral,Bebida,900,3,2700,Efectivo,Ruta B,Región Metropolitana,Santiago,Centro
S00906,2024-05-30 00:07:00,MAQ008,CLIENTE010,P005,Barra de Cereal,Snack,800,1,800,Efectivo,Ruta D,Valparaíso,Viña del Mar,Costa
S00907,2024-12-27 20:09:00,MAQ009,CLIENTE040,P007,Café en lata,Bebida,1300,2,2600,QR,Ruta A,Antofagasta,Antofagasta,Norte
S00908,2024-04-22 23:13:00,MAQ006,CLIENTE002,P003,Agua Mineral,Bebida,900,2,1800,Efectivo,Ruta A,Valparaíso,Viña del Mar,Costa
S00909,2024-02-15 15:46:00,MAQ002,CLIENTE049,P009,Jugo Natural,Bebida,1400,1,1400,Tarjeta,Ruta C,Antofagasta,Antofagasta,Norte
S00910,2024-05-29 13:37:00,MAQ009,CLIENTE019,P009,Jugo Natural,Bebida,1400,1,1400,Tarjeta,Ruta B,Antofagasta,Antofagasta,Norte
S00911,2024-01-07 18:52:00,MAQ003,CLIENTE012,P010,Chocolate,Snack,1700,3,5100,Tarjeta,Ruta B,Antofagasta,Antofagasta,Norte
S00912,2024-02-18 18:12:00,MAQ020,CLIENTE024,P010,Chocolate,Snack,1700,1,1700,Efectivo,Ruta D,Antofagasta,Antofagasta,Norte
S00913,2024-06-16 03:11:00,MAQ012,CLIENTE049,P007,Café en lata,Bebida,1300,2,2600,QR,Ruta D,Valparaíso,Viña del Mar,Costa
S00914,2024-04-21 22:55:00,MAQ012,CLIENTE045,P006,Galletas,Snack,1000,3,3000,Efectivo,Ruta A,Biobío,Concepción,Sur
S00915,2024-03-04 10:43:00,MAQ016,CLIENTE002,P008,Energética,Bebida,1600,3,4800,Efectivo,Ruta A,Región Metropolitana,Santiago,Centro
S00916,2024-01-02 13:37:00,MAQ001,CLIENTE043,P001,Coca-Cola,Bebida,1200,1,1200,QR,Ruta E,Biobío,Concepción,Sur
S00917,2024-12-01 20:33:00,MAQ002,CLIENTE030,P008,Energética,Bebida,1600,1,1600,QR,Ruta E,Antofagasta,Antofagasta,Norte
S00918,2024-12-21 15:03:00,MAQ013,CLIENTE035,P004,Papas Fritas,Snack,1500,3,4500,Tarjeta,Ruta D,Valparaíso,Viña del Mar,Costa
S00919,2024-10-22 22:22:00,MAQ008,CLIENTE026,P004,Papas Fritas,Snack,1500,2,3000,Efectivo,Ruta D,Biobío,Concepción,Sur
S00920,2024-12-30 01:57:00,MAQ016,CLIENTE033,P006,Galletas,Snack,1000,1,1000,Efectivo,Ruta E,Biobío,Concepción,Sur
S00921,2024-03-13 23:53:00,MAQ006,CLIENTE023,P010,Chocolate,Snack,1700,1,1700,Efectivo,Ruta D,Antofagasta,Antofagasta,Norte
S00922,2024-11-17 21:36:00,MAQ002,CLIENTE014,P003,Agua Mineral,Bebida,900,2,1800,QR,Ruta D,Araucanía,Temuco,Sur
S00923,2024-08-22 16:23:00,MAQ014,CLIENTE045,P008,Energética,Bebida,1600,2,3200,Tarjeta,Ruta A,Valparaíso,Viña del Mar,Costa
S00924,2024-12-09 10:49:00,MAQ003,CLIENTE010,P006,Galletas,Snack,1000,2,2000,Tarjeta,Ruta A,Antofagasta,Antofagasta,Norte
S00925,2024-03-29 02:55:00,MAQ017,CLIENTE011,P008,Energética,Bebida,1600,1,1600,Tarjeta,Ruta D,Valparaíso,Viña del Mar,Costa
S00926,2024-01-21 17:47:00,MAQ016,CLIENTE023,P009,Jugo Natural,Bebida,1400,2,2800,Tarjeta,Ruta A,Valparaíso,Viña del Mar,Costa
S00927,2024-11-19 00:04:00,MAQ020,CLIENTE013,P004,Papas Fritas,Snack,1500,3,4500,QR,Ruta D,Araucanía,Temuco,Sur
S00928,2024-12-27 06:27:00,MAQ017,CLIENTE006,P006,Galletas,Snack,1000,1,1000,QR,Ruta D,Araucanía,Temuco,Sur
S00929,2024-11-17 17:03:00,MAQ014,CLIENTE036,P004,Papas Fritas,Snack,1500,2,3000,Efectivo,Ruta D,Valparaíso,Viña del Mar,Costa
S00930,2024-03-11 13:47:00,MAQ008,CLIENTE013,P008,Energética,Bebida,1600,1,1600,Tarjeta,Ruta A,Araucanía,Temuco,Sur
S00931,2024-12-26 06:10:00,MAQ019,CLIENTE017,P003,Agua Mineral,Bebida,900,1,900,Tarjeta,Ruta E,Biobío,Concepción,Sur
S00932,2024-10-03 04:20:00,MAQ014,CLIENTE019,P002,Pepsi,Bebida,1100,2,2200,Efectivo,Ruta B,Araucanía,Temuco,Sur
S00933,2024-12-28 00:54:00,MAQ003,CLIENTE024,P002,Pepsi,Bebida,1100,2,2200,QR,Ruta E,Araucanía,Temuco,Sur
S00934,2024-03-07 19:58:00,MAQ006,CLIENTE011,P001,Coca-Cola,Bebida,1200,3,3600,Tarjeta,Ruta D,Región Metropolitana,Santiago,Centro
S00935,2024-07-07 12:33:00,MAQ002,CLIENTE048,P007,Café en lata,Bebida,1300,2,2600,Tarjeta,Ruta B,Valparaíso,Viña del Mar,Costa
S00936,2024-07-21 03:47:00,MAQ015,CLIENTE013,P004,Papas Fritas,Snack,1500,2,3000,Tarjeta,Ruta C,Valparaíso,Viña del Mar,Costa
S00937,2024-02-02 09:49:00,MAQ017,CLIENTE035,P004,Papas Fritas,Snack,1500,3,4500,QR,Ruta B,Biobío,Concepción,Sur
S00938,2024-05-17 10:09:00,MAQ004,CLIENTE016,P001,Coca-Cola,Bebida,1200,2,2400,Efectivo,Ruta A,Valparaíso,Viña del Mar,Costa
S00939,2024-05-31 16:24:00,MAQ003,CLIENTE003,P007,Café en lata,Bebida,1300,1,1300,Tarjeta,Ruta D,Región Metropolitana,Santiago,Centro
S00940,2024-08-02 22:28:00,MAQ003,CLIENTE014,P004,Papas Fritas,Snack,1500,2,3000,Efectivo,Ruta A,Región Metropolitana,Santiago,Centro
S00941,2024-06-03 08:44:00,MAQ011,CLIENTE017,P007,Café en lata,Bebida,1300,3,3900,QR,Ruta A,Biobío,Concepción,Sur
S00942,2024-11-05 08:52:00,MAQ004,CLIENTE025,P004,Papas Fritas,Snack,1500,1,1500,QR,Ruta E,Araucanía,Temuco,Sur
S00943,2024-06-19 08:24:00,MAQ014,CLIENTE048,P010,Chocolate,Snack,1700,3,5100,Tarjeta,Ruta A,Biobío,Concepción,Sur
S00944,2024-12-07 14:31:00,MAQ007,CLIENTE043,P007,Café en lata,Bebida,1300,1,1300,Tarjeta,Ruta B,Antofagasta,Antofagasta,Norte
S00945,2024-04-21 23:53:00,MAQ004,CLIENTE022,P006,Galletas,Snack,1000,1,1000,Efectivo,Ruta D,Araucanía,Temuco,Sur
S00946,2024-06-19 14:26:00,MAQ018,CLIENTE016,P010,Chocolate,Snack,1700,3,5100,Tarjeta,Ruta B,Araucanía,Temuco,Sur
S00947,2024-09-08 06:05:00,MAQ006,CLIENTE006,P004,Papas Fritas,Snack,1500,2,3000,Efectivo,Ruta D,Araucanía,Temuco,Sur
S00948,2024-11-21 00:45:00,MAQ016,CLIENTE044,P002,Pepsi,Bebida,1100,3,3300,Tarjeta,Ruta A,Antofagasta,Antofagasta,Norte
S00949,2024-03-11 06:02:00,MAQ010,CLIENTE038,P010,Chocolate,Snack,1700,2,3400,QR,Ruta A,Región Metropolitana,Santiago,Centro
S00950,2024-10-16 05:30:00,MAQ015,CLIENTE003,P001,Coca-Cola,Bebida,1200,1,1200,Efectivo,Ruta B,Biobío,Concepción,Sur
S00951,2024-10-27 09:01:00,MAQ005,CLIENTE028,P007,Café en lata,Bebida,1300,3,3900,Tarjeta,Ruta D,Antofagasta,Antofagasta,Norte
S00952,2024-12-26 03:38:00,MAQ010,CLIENTE016,P007,Café en lata,Bebida,1300,1,1300,QR,Ruta E,Antofagasta,Antofagasta,Norte
S00953,2024-08-25 10:59:00,MAQ002,CLIENTE028,P005,Barra de Cereal,Snack,800,2,1600,Efectivo,Ruta C,Antofagasta,Antofagasta,Norte
S00954,2024-08-21 12:38:00,MAQ001,CLIENTE028,P008,Energética,Bebida,1600,2,3200,Efectivo,Ruta D,Región Metropolitana,Santiago,Centro
S00955,2024-09-26 01:23:00,MAQ017,CLIENTE009,P001,Coca-Cola,Bebida,1200,3,3600,Efectivo,Ruta C,Biobío,Concepción,Sur
S00956,2024-09-25 11:18:00,MAQ002,CLIENTE006,P002,Pepsi,Bebida,1100,3,3300,Tarjeta,Ruta A,Región Metropolitana,Santiago,Centro
S00957,2024-03-08 01:54:00,MAQ015,CLIENTE008,P010,Chocolate,Snack,1700,1,1700,Tarjeta,Ruta C,Antofagasta,Antofagasta,Norte
S00958,2024-06-08 02:43:00,MAQ003,CLIENTE035,P007,Café en lata,Bebida,1300,2,2600,QR,Ruta E,Antofagasta,Antofagasta,Norte
S00959,2024-08-26 06:01:00,MAQ001,CLIENTE027,P010,Chocolate,Snack,1700,2,3400,QR,Ruta E,Araucanía,Temuco,Sur
S00960,2024-08-16 05:33:00,MAQ006,CLIENTE027,P010,Chocolate,Snack,1700,1,1700,Tarjeta,Ruta C,Biobío,Concepción,Sur
S00961,2024-12-15 17:27:00,MAQ008,CLIENTE040,P008,Energética,Bebida,1600,2,3200,Efectivo,Ruta A,Araucanía,Temuco,Sur
S00962,2024-12-26 11:23:00,MAQ008,CLIENTE038,P005,Barra de Cereal,Snack,800,1,800,QR,Ruta D,Región Metropolitana,Santiago,Centro
S00963,2024-05-23 20:16:00,MAQ017,CLIENTE013,P007,Café en lata,Bebida,1300,1,1300,Tarjeta,Ruta A,Araucanía,Temuco,Sur
S00964,2024-09-09 21:19:00,MAQ001,CLIENTE025,P009,Jugo Natural,Bebida,1400,1,1400,Tarjeta,Ruta E,Araucanía,Temuco,Sur
S00965,2024-01-23 12:56:00,MAQ002,CLIENTE030,P007,Café en lata,Bebida,1300,1,1300,QR,Ruta A,Araucanía,Temuco,Sur
S00966,2024-03-11 16:03:00,MAQ010,CLIENTE017,P004,Papas Fritas,Snack,1500,3,4500,Efectivo,Ruta C,Biobío,Concepción,Sur
S00967,2024-04-08 01:53:00,MAQ006,CLIENTE043,P001,Coca-Cola,Bebida,1200,3,3600,Efectivo,Ruta A,Valparaíso,Viña del Mar,Costa
S00968,2024-05-14 15:29:00,MAQ015,CLIENTE014,P005,Barra de Cereal,Snack,800,2,1600,Tarjeta,Ruta C,Región Metropolitana,Santiago,Centro
S00969,2024-06-18 16:13:00,MAQ006,CLIENTE050,P010,Chocolate,Snack,1700,1,1700,Efectivo,Ruta C,Biobío,Concepción,Sur
S00970,2024-05-15 23:30:00,MAQ007,CLIENTE019,P008,Energética,Bebida,1600,1,1600,Tarjeta,Ruta C,Región Metropolitana,Santiago,Centro
S00971,2024-02-15 07:46:00,MAQ017,CLIENTE024,P007,Café en lata,Bebida,1300,2,2600,Tarjeta,Ruta C,Araucanía,Temuco,Sur
S00972,2024-12-19 23:19:00,MAQ018,CLIENTE032,P003,Agua Mineral,Bebida,900,2,1800,QR,Ruta E,Región Metropolitana,Santiago,Centro
S00973,2024-03-22 11:36:00,MAQ012,CLIENTE018,P006,Galletas,Snack,1000,2,2000,QR,Ruta E,Araucanía,Temuco,Sur
S00974,2024-02-24 07:59:00,MAQ010,CLIENTE016,P005,Barra de Cereal,Snack,800,2,1600,Tarjeta,Ruta C,Biobío,Concepción,Sur
S00975,2024-12-04 16:54:00,MAQ006,CLIENTE036,P001,Coca-Cola,Bebida,1200,2,2400,Efectivo,Ruta A,Región Metropolitana,Santiago,Centro
S00976,2024-07-16 19:59:00,MAQ003,CLIENTE021,P004,Papas Fritas,Snack,1500,2,3000,QR,Ruta A,Región Metropolitana,Santiago,Centro
S00977,2024-02-10 00:58:00,MAQ002,CLIENTE025,P005,Barra de Cereal,Snack,800,1,800,QR,Ruta B,Región Metropolitana,Santiago,Centro
S00978,2024-08-05 18:41:00,MAQ008,CLIENTE040,P010,Chocolate,Snack,1700,3,5100,Efectivo,Ruta D,Región Metropolitana,Santiago,Centro
S00979,2024-02-08 07:35:00,MAQ013,CLIENTE024,P006,Galletas,Snack,1000,3,3000,Tarjeta,Ruta E,Valparaíso,Viña del Mar,Costa
S00980,2024-04-25 07:37:00,MAQ010,CLIENTE021,P006,Galletas,Snack,1000,1,1000,Tarjeta,Ruta E,Antofagasta,Antofagasta,Norte
S00981,2024-09-13 16:00:00,MAQ010,CLIENTE015,P006,Galletas,Snack,1000,1,1000,Tarjeta,Ruta B,Araucanía,Temuco,Sur
S00982,2024-12-15 04:11:00,MAQ016,CLIENTE003,P005,Barra de Cereal,Snack,800,1,800,QR,Ruta C,Araucanía,Temuco,Sur
S00983,2024-10-07 03:26:00,MAQ017,CLIENTE027,P005,Barra de Cereal,Snack,800,1,800,QR,Ruta A,Valparaíso,Viña del Mar,Costa
S00984,2024-11-22 20:40:00,MAQ006,CLIENTE014,P005,Barra de Cereal,Snack,800,1,800,QR,Ruta C,Araucanía,Temuco,Sur
S00985,2024-05-17 19:10:00,MAQ003,CLIENTE036,P003,Agua Mineral,Bebida,900,2,1800,Efectivo,Ruta E,Biobío,Concepción,Sur
S00986,2024-10-25 07:31:00,MAQ019,CLIENTE036,P004,Papas Fritas,Snack,1500,2,3000,QR,Ruta E,Biobío,Concepción,Sur
S00987,2024-04-25 05:47:00,MAQ001,CLIENTE045,P003,Agua Mineral,Bebida,900,2,1800,Tarjeta,Ruta E,Araucanía,Temuco,Sur
S00988,2024-09-22 01:24:00,MAQ002,CLIENTE015,P005,Barra de Cereal,Snack,800,1,800,Tarjeta,Ruta B,Región Metropolitana,Santiago,Centro
S00989,2024-01-14 11:59:00,MAQ015,CLIENTE018,P004,Papas Fritas,Snack,1500,3,4500,Tarjeta,Ruta D,Araucanía,Temuco,Sur
S00990,2024-04-08 23:37:00,MAQ008,CLIENTE016,P007,Café en lata,Bebida,1300,1,1300,Efectivo,Ruta A,Antofagasta,Antofagasta,Norte
S00991,2024-01-07 20:47:00,MAQ006,CLIENTE039,P010,Chocolate,Snack,1700,2,3400,Efectivo,Ruta A,Valparaíso,Viña del Mar,Costa
S00992,2024-03-28 20:48:00,MAQ018,CLIENTE015,P009,Jugo Natural,Bebida,1400,3,4200,Efectivo,Ruta B,Antofagasta,Antofagasta,Norte
S00993,2024-06-09 07:31:00,MAQ013,CLIENTE038,P009,Jugo Natural,Bebida,1400,2,2800,Efectivo,Ruta E,Valparaíso,Viña del Mar,Costa
S00994,2024-03-01 06:14:00,MAQ012,CLIENTE021,P005,Barra de Cereal,Snack,800,1,800,QR,Ruta C,Araucanía,Temuco,Sur
S00995,2024-11-21 15:19:00,MAQ010,CLIENTE028,P009,Jugo Natural,Bebida,1400,2,2800,Efectivo,Ruta A,Antofagasta,Antofagasta,Norte
S00996,2024-09-14 22:00:00,MAQ007,CLIENTE050,P009,Jugo Natural,Bebida,1400,2,2800,QR,Ruta E,Araucanía,Temuco,Sur
S00997,2024-04-05 04:57:00,MAQ018,CLIENTE048,P009,Jugo Natural,Bebida,1400,1,1400,Tarjeta,Ruta D,Antofagasta,Antofagasta,Norte
S00998,2024-06-06 04:39:00,MAQ008,CLIENTE039,P005,Barra de Cereal,Snack,800,1,800,Efectivo,Ruta D,Región Metropolitana,Santiago,Centro
S00999,2024-12-12 01:15:00,MAQ019,CLIENTE033,P009,Jugo Natural,Bebida,1400,1,1400,QR,Ruta D,Valparaíso,Viña del Mar,Costa
S01000,2024-08-25 03:16:00,MAQ002,CLIENTE007,P005,Barra de Cereal,Snack,800,2,1600,QR,Ruta A,Región Metropolitana,Santiago,Centro
S01001,2024-12-08 02:07:00,MAQ009,CLIENTE039,P009,Jugo Natural,Bebida,1400,3,4200,QR,Ruta D,Valparaíso,Viña del Mar,Costa
S01002,2024-04-09 23:01:00,MAQ007,CLIENTE036,P007,Café en lata,Bebida,1300,2,2600,QR,Ruta A,Antofagasta,Antofagasta,Norte
S01003,2024-09-23 02:51:00,MAQ013,CLIENTE031,P008,Energética,Bebida,1600,1,1600,QR,Ruta C,Antofagasta,Antofagasta,Norte
S01004,2024-04-08 17:45:00,MAQ003,CLIENTE002,P007,Café en lata,Bebida,1300,2,2600,Tarjeta,Ruta E,Valparaíso,Viña del Mar,Costa
S01005,2024-07-09 11:39:00,MAQ006,CLIENTE011,P003,Agua Mineral,Bebida,900,3,2700,Tarjeta,Ruta B,Valparaíso,Viña del Mar,Costa
S01006,2024-03-27 06:47:00,MAQ008,CLIENTE016,P002,Pepsi,Bebida,1100,3,3300,Tarjeta,Ruta A,Antofagasta,Antofagasta,Norte
S01007,2024-12-25 22:22:00,MAQ017,CLIENTE004,P005,Barra de Cereal,Snack,800,3,2400,QR,Ruta C,Valparaíso,Viña del Mar,Costa
S01008,2024-02-24 05:29:00,MAQ014,CLIENTE047,P006,Galletas,Snack,1000,1,1000,Efectivo,Ruta A,Valparaíso,Viña del Mar,Costa
S01009,2024-12-24 04:45:00,MAQ001,CLIENTE023,P009,Jugo Natural,Bebida,1400,3,4200,QR,Ruta E,Valparaíso,Viña del Mar,Costa
S01010,2024-02-02 19:44:00,MAQ012,CLIENTE040,P001,Coca-Cola,Bebida,1200,1,1200,QR,Ruta B,Valparaíso,Viña del Mar,Costa
S01011,2024-02-14 01:49:00,MAQ017,CLIENTE032,P001,Coca-Cola,Bebida,1200,3,3600,QR,Ruta D,Biobío,Concepción,Sur
S01012,2024-12-01 11:08:00,MAQ009,CLIENTE020,P004,Papas Fritas,Snack,1500,2,3000,QR,Ruta C,Biobío,Concepción,Sur
S01013,2024-03-04 02:17:00,MAQ009,CLIENTE031,P006,Galletas,Snack,1000,1,1000,QR,Ruta B,Antofagasta,Antofagasta,Norte
S01014,2024-05-26 13:36:00,MAQ002,CLIENTE047,P004,Papas Fritas,Snack,1500,3,4500,Tarjeta,Ruta C,Región Metropolitana,Santiago,Centro
S01015,2024-06-15 13:02:00,MAQ001,CLIENTE018,P008,Energética,Bebida,1600,3,4800,Efectivo,Ruta C,Valparaíso,Viña del Mar,Costa
S01016,2024-11-20 13:00:00,MAQ012,CLIENTE026,P002,Pepsi,Bebida,1100,1,1100,QR,Ruta E,Valparaíso,Viña del Mar,Costa
S01017,2024-11-27 19:04:00,MAQ017,CLIENTE004,P006,Galletas,Snack,1000,3,3000,Efectivo,Ruta D,Antofagasta,Antofagasta,Norte
S01018,2024-07-26 18:12:00,MAQ019,CLIENTE024,P007,Café en lata,Bebida,1300,1,1300,QR,Ruta D,Región Metropolitana,Santiago,Centro
S01019,2024-01-20 00:03:00,MAQ015,CLIENTE041,P001,Coca-Cola,Bebida,1200,2,2400,Efectivo,Ruta C,Biobío,Concepción,Sur
S01020,2024-07-30 10:26:00,MAQ003,CLIENTE034,P004,Papas Fritas,Snack,1500,3,4500,Efectivo,Ruta D,Antofagasta,Antofagasta,Norte
S01021,2024-08-14 00:56:00,MAQ003,CLIENTE033,P005,Barra de Cereal,Snack,800,2,1600,Efectivo,Ruta A,Araucanía,Temuco,Sur
S01022,2024-11-12 20:04:00,MAQ004,CLIENTE042,P007,Café en lata,Bebida,1300,1,1300,QR,Ruta D,Valparaíso,Viña del Mar,Costa
S01023,2024-07-13 05:47:00,MAQ008,CLIENTE044,P001,Coca-Cola,Bebida,1200,1,1200,QR,Ruta D,Araucanía,Temuco,Sur
S01024,2024-10-08 12:03:00,MAQ005,CLIENTE044,P009,Jugo Natural,Bebida,1400,3,4200,Tarjeta,Ruta C,Antofagasta,Antofagasta,Norte
S01025,2024-07-29 05:28:00,MAQ011,CLIENTE049,P008,Energética,Bebida,1600,2,3200,Efectivo,Ruta B,Región Metropolitana,Santiago,Centro
